NR_CONTA;10005
DT. MOV;CD.OPER;OPERACAO;HIST. AUX; CONCIL.;ESPECIE;NR. DOC;CREDITO;DEBITO;SALDO;SLD. CONCIL"
31/12/2025;;;;;;;;;-995.045,87;-1.005.286,44
20/03/2026;505;DEBITO DE DESCONTO DE FATURA;DESP  COB  BANCARIA;Sim;Dinheiro;200.326/2;;0,50;-996.742,45
20/03/2026;505;DEBITO DE DESCONTO DE FATURA;DESP  COB  BANCARIA;Sim;Dinheiro;200.326/3;;0,20;-996.742,65
TOTAL DIA;;;;;;;0,00 ;8,20;-996.742,65;-1.007.192,83
23/03/2026;505;DEBITO DE DESCONTO DE FATURA;DESP  COB  BANCARIA;Sim;Dinheiro;230.326/1;;1,90;-996.744,55
TOTAL DIA;;;;;;;0,00 ;1,90;-996.744,55;-1.007.194,73
26/03/2026;505;DEBITO DE DESCONTO DE FATURA;DESP  COB  BANCARIA;Sim;Dinheiro;260.326/1;;0,10;-996.744,65
TOTAL DIA;;;;;;;0,00 ;0,10;-996.744,65;-1.007.194,83
27/03/2026;505;DEBITO DE DESCONTO DE FATURA;DESP  COB  BANCARIA;Sim;Dinheiro;270.326/1;;0,10;-996.744,75
TOTAL DIA;;;;;;;0,00 ;0,10;-996.744,75;-1.007.194,93
31/03/2026;505;DEBITO DE DESCONTO DE FATURA;DESP  COB  BANCARIA;Sim;Dinheiro;310.326/1;;1,93;-996.746,68
31/03/2026;269;CHEQUE ESPECIAL;;Sim;Outro documento;;;136,81;-996.883,49
TOTAL DIA;;;;;;;0,00 ;138,74;-996.883,49;-1.007.333,67
TOTAL GERAL;;;;;;;26.672,12;28.509,74;-996.883,49;-1.007.333,67
